,Price,Area,Location,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool
1202,28000000,4000,Kharghar,5,0,0,1,0,1,1,1,0,1,0,0,0,0,0
1203,11100000,1245,Sector 17 Ulwe,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1204,10500000,1165,Sector9 Kamothe,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1205,11299999,750,Govind nagar,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1206,8600000,608,Malad East,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
1207,8600000,550,Malad East,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1208,16000000,890,Krishanlal Marwah Marg,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1209,21000000,620,Andheri,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1210,24000000,1000,Andheri,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1211,8725000,1135,Sector-9 Ulwe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,1
1212,31500000,1010,Vikhroli,2,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1213,42500000,1200,Parel,2,0,1,1,0,0,1,1,1,1,1,1,0,1,1
1214,4700000,1005,Taloja,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1215,4500000,980,Taloja,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1216,3200000,680,Taloja,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1217,3500000,710,Taloja,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1218,3300000,690,Taloja,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1219,4000000,715,Taloja,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1220,3500000,700,Taloja,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1221,3350000,670,Taloja,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1222,2650000,560,Taloja,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1223,2300000,445,Taloja,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1224,2600000,560,Taloja,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1225,5700000,1060,Taloja,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1226,5800000,1064,Taloja,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1227,6000000,1070,Taloja,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1228,5200000,995,Taloja,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1229,4900000,985,Taloja,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1230,3800000,675,Petali,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1231,4000000,665,Taloja,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1232,3700000,680,Taloja,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1233,2300000,575,Virar West,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1234,3500000,975,Virar West,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1235,3720000,930,Virar West,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1236,4200000,750,Virar West,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1237,3500000,570,Virar West,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1238,15000000,2150,Kalamboli,3,0,1,1,1,0,1,1,1,1,0,1,0,1,1
1239,18000000,1069,Dahisar,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1240,15000000,686,Dahisar,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1241,24000000,1000,Andheri West,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1242,14000000,650,Andheri East,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1243,14700000,1000,Vikhroli,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1244,6800000,740,Thane West,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1
1245,16000000,2115,Dombivali,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1
1246,10000000,1595,Dombivali,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
1247,90000000,5150,Ghatkopar West,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1
1248,10500000,1503,Dombivali,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
1249,11700000,1150,Thane West,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1
1250,5300000,650,Thane West,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1
1251,7500000,1050,Greater Khanda,2,0,1,1,0,0,0,1,1,0,0,0,0,0,1
1252,9800000,585,Mulund West,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1253,43700000,1950,Chembur,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1254,63000000,2700,Chembur,4,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1255,29000000,1350,Chembur East,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1256,37000000,1426,Deonar,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1257,3800000,930,Lokhandwala,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1258,11500000,650,Patel Nagar,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1
1259,6000000,690,Ulwe,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1
1260,7800000,1000,Ulwe,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1261,8200000,1090,Ulwe,2,0,1,1,1,0,1,1,0,1,1,0,1,0,0
1262,16200000,1050,Chembur,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1263,12900000,666,Chembur,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1264,11500000,600,Chembur,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1265,18500000,1000,Chembur,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1266,17500000,1070,Chembur,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1267,10200000,695,Chembur,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1268,14100000,625,Chembur,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1269,27000000,1361,Andheri West,2,0,0,1,0,1,1,0,0,0,1,0,0,0,1
1270,31200000,1470,Andheri West,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1271,12500000,765,Chembur,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1
1272,39900000,1556,Ghatkopar East,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0
1273,11500000,1200,Chembur,2,1,1,1,1,0,1,0,1,1,0,0,0,1,1
1274,40000000,1850,Chembur East,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0
1275,22200000,1270,Chembur East,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0
1276,19500000,1073,Chembur East,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0
1277,16500000,1250,Chembur East,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0
1278,14000000,775,Chembur,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0
1279,20200000,1252,Chembur,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1
1280,11200000,700,Chembur,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1
1281,15500000,2000,Kharghar,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1
1282,2625000,675,Badlapur,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0
1283,22000000,1300,Jankalyan Nagar,3,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1284,100000000,2320,Yari Road,5,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1285,145000000,3320,Yari Road,5,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1286,6200000,900,Kamothe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0
1287,7900000,1065,Kamothe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0
1288,6900000,850,Sector 17 Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0
1289,4400000,610,Kamothe,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1290,5700000,670,Kamothe,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1291,4000000,600,Sector 17 Ulwe,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0
1292,6350000,900,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
1293,4500000,610,Kamothe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0
1294,6700000,980,Kamothe,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0
1295,4400000,610,Thakur complex,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
1296,65000000,2695,Wadala,4,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1297,3200000,510,Naigaon East,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1298,2400000,565,Naigaon East,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0
1299,6500000,1015,Mira Road East,2,1,0,1,1,1,1,1,0,0,0,0,0,0,0
1300,2700000,540,Naigaon East,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
1301,2400000,565,Naigaon East,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0
1302,2350000,540,Naigaon East,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0
1303,4300000,750,Naigaon East,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0
1304,3200000,585,Naigaon East,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0
1305,2300000,500,Naigaon East,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0
1306,3250000,585,Naigaon East,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0
1307,2500000,453,Naigaon East,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0
1308,2450000,500,Naigaon East,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
1309,3000000,605,Naigaon East,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
1310,4500000,710,Naigaon East,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1
1311,2800000,510,Naigaon East,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
1312,2750000,590,Naigaon East,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1313,2650000,560,Naigaon East,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
1314,2700000,600,Naigaon East,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0
1315,2200000,500,Naigaon East,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
1316,3800000,556,Naigaon East,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0
1317,31000000,900,Khar West,2,0,0,1,1,1,1,0,0,1,0,0,1,0,0
1318,2110000,545,Badlapur West,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0
1319,2077000,620,Badlapur West,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
1320,10000000,750,Malad West,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1321,20500000,908,Kandivali West,2,1,0,1,1,0,0,0,0,0,1,0,1,0,0
1322,8600000,650,Kandivali West,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1
1323,9300000,750,Malad West,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1324,12800000,913,Kandivali West,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1325,52500000,2700,Borivali West,5,0,1,1,1,0,1,1,1,1,1,0,1,1,1
1326,8900000,562,Kandivali West,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1327,9800000,750,Malad West,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
1328,6000000,745,Ulwe,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1
1329,3500000,635,Kharghar,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1
1330,4100000,600,Kharghar,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
1331,7000000,900,Sector 11 Kharghar,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1332,8000000,852,Kharghar,2,0,1,1,1,1,1,0,1,1,0,0,0,1,1
1333,4700000,690,Kharghar,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
1334,5200000,600,Kharghar,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
1335,7500000,1000,Kharghar,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1
1336,8750000,1205,Kharghar,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1
1337,5200000,560,Kharghar,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1
1338,7100000,1085,Kharghar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1339,7300000,1000,Kharghar,2,0,1,1,1,1,1,1,1,0,1,0,0,1,1
1340,13000000,1185,Kharghar,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1
1341,15500000,1435,Kharghar,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1342,15500000,1530,Kharghar,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1
1343,15000000,1730,Kharghar,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1
1344,4800000,560,Kharghar,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1345,12000000,1600,Kharghar,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1
1346,2600000,390,Kharghar,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1347,5300000,600,Kharghar,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1
1348,9500000,1075,Kharghar,2,0,1,1,1,1,1,1,1,0,1,1,0,1,1
1349,7500000,1000,Kharghar,2,0,1,1,1,1,1,1,1,0,1,0,0,1,1
1350,13500000,1300,Kharghar,3,0,1,1,1,1,1,1,1,0,1,0,0,1,1
1351,12900000,1235,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
1352,9200000,556,Bhandup West,1,0,0,0,1,,0,1,0,0,0,0,0,0,0
1353,15500000,913,Vikhroli,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1354,2476000,540,Vasai east,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
1355,3700000,400,Ghansoli,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1356,6000000,373,Sector8 Sanpada,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1357,21500000,1050,Jeejamata Nagar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1358,7500000,650,Shakti Nagar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1359,4900000,550,Thane West,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1360,17000000,815,Jeejamata Nagar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1361,8000000,340,Goregaon,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1362,11500000,650,Pandurangwadi,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1363,11700000,550,Shreyas Colony,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1364,7500000,550,Kannamwar Nagar II,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1365,7000000,400,Kannamwar Nagar II,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1366,8500000,450,gokuldham,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1367,11700000,480,Bangur Nagar,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1368,4400000,305,Shivaji Colony,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1369,11500000,441,Jawahar Nagar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1370,8800000,500,Jawahar Nagar,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1371,9000000,350,Jawahar Nagar,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1372,8500000,380,Jawahar Nagar,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1373,28000000,800,Vedant Complex,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1374,2580000,645,Titwala,,1,0,1,1,0,1,0,0,0,0,0,0,0,0
1375,9350000,1195,Kharghar,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1
1376,4000000,600,Ulwe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1377,14000000,1100,Koparkhairane Station Road,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1378,6500000,929,Dombivali,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1
1379,5000000,791,Dombivali,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1
1380,16000000,1290,Malad East,2,0,1,1,1,0,1,1,1,0,1,1,0,1,1
1381,34000000,1540,Mira Road East,3,0,1,1,1,0,1,1,1,0,1,0,0,1,1
1382,3700000,925,Naigaon East,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1383,4400000,670,Ulwe,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
1384,8800000,1085,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1
1385,5200000,685,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1
1386,4000000,670,Ulwe,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
1387,6200000,693,Ulwe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1
1388,5000000,640,Ulwe,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
1389,6500000,1690,Ulwe,3,0,1,0,1,1,1,0,0,0,0,0,0,0,1
1390,6200000,1215,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1
1391,2750000,385,Ulwe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1
1392,6500000,1120,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1
1393,8000000,1235,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1
1394,4950000,685,Ulwe,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1395,7500000,980,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1
1396,9000000,1100,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1
1397,6000000,758,Ulwe,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
1398,4500000,689,Ulwe,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
1399,4700000,648,Ulwe,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
1400,7600000,1595,Ulwe,3,0,1,0,1,1,1,0,0,0,0,0,0,0,1
1401,8000000,1250,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1
1402,5500000,840,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1
1403,2050000,500,Naigaon East,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1404,20000000,1250,Goregaon West,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1
1405,8600000,1045,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1
1406,8000000,1350,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1
1407,5100000,1511,Ulwe,3,0,1,0,1,1,1,0,0,0,0,0,0,0,1
1408,6500000,686,Ulwe,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
1409,8500000,930,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1
1410,4000000,765,Manvel pada Road,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0
1411,12000000,936,Thane West,2,0,1,1,1,0,1,1,1,1,0,1,1,1,1
1412,19400000,1810,Thane West,3,1,1,1,1,0,1,1,1,0,1,1,1,1,1
1413,24100000,2090,Thane West,3,1,1,1,1,0,1,1,1,0,1,1,1,1,1
1414,16200000,1555,Thane West,3,1,1,1,0,1,0,1,1,0,1,1,1,1,1
1415,6193000,1150,Virar,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1
1416,35000000,1855,Nerul,3,0,0,0,0,1,1,0,0,0,1,0,1,0,0
1417,10500000,1187,Sector-18 Ulwe,2,1,1,1,1,0,1,1,1,1,1,0,0,0,0
1418,2700000,585,Karanjade,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0
1419,15200000,1286,Nerul,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1
1420,3700000,640,Panvel,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0
1421,8800000,900,Ulwe,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1422,5400000,620,Ulwe,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1423,10300000,1220,Ulwe,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1424,52500000,2703,Nerul,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1
1425,2600000,645,Dronagiri,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0
1426,4400000,880,Dronagiri,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0
1427,3400000,600,Dronagiri,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1428,4600000,680,Sector 17 Ulwe,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0
1429,8655000,1055,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
1430,5000000,1285,Virar,3,1,0,1,1,0,1,1,0,0,1,0,0,1,0
1431,3900000,975,Virar,2,1,0,1,1,0,1,1,0,0,1,0,0,1,0
1432,7500000,767,Mira Road East,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,3624000,895,Vasai,2,1,0,0,0,0,1,1,0,1,1,1,0,1,0
1434,2451000,570,Nala Sopara,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1
1435,5000000,1030,Virar,3,1,0,1,1,0,1,1,0,0,1,0,0,1,0
1436,7031000,1125,Vasai,3,1,1,1,1,0,1,0,1,0,0,0,0,1,1
1437,18500000,1020,Borivali East,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1
1438,14500000,791,Kandivali West,2,0,1,1,1,0,1,1,1,0,0,1,1,1,1
1439,42500000,1505,Kandivali West,3,0,1,0,1,1,1,1,1,1,1,0,0,1,1
1440,39000000,1627,Borivali West,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1441,8900000,724,Thane West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
1442,27500000,1404,Goregaon East,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1
1443,2357000,555,Virar East,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,3600000,450,Dombivali,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1
1445,10500000,625,Govandi,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1446,11500000,650,Govandi,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1447,10000000,1150,Koparkhairane Station Road,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
1448,10000000,1100,Kopar Khairane Sector 19A,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
1449,7500000,700,Kopar Khairane Sector 19A,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
1450,10500000,1150,Koper Khairane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
1451,8000000,700,Koper Khairane,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
1452,7100000,700,Koper Khairane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
1453,6000000,885,Shilphata Road Thane,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0
1454,4300000,685,Mumbai Central,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
1455,6900000,685,Koper Khairane,,0,1,1,1,1,1,0,1,0,0,0,0,0,0
1456,10500000,850,Kolshet Road,2,0,1,1,1,1,1,0,1,1,1,0,1,0,0
1457,15400000,1200,Vasant Vihar,3,0,1,1,1,1,1,0,1,0,1,0,1,0,0
1458,39000000,2150,Vasant Vihar,4,0,1,1,1,1,1,0,1,0,1,0,1,0,0
1459,31000000,2150,Vasant Vihar,3,0,1,1,1,1,1,0,1,0,1,0,1,0,0
1460,15000000,1109,Vasant Vihar,3,0,1,1,1,1,1,0,1,0,1,0,1,0,0
1461,39000000,1902,Vasant Vihar,3,0,1,1,1,1,1,0,1,0,1,0,1,0,0
1462,12200000,1250,Kolshet Road,2,0,1,1,1,1,1,0,1,0,1,0,1,0,0
1463,12000000,1210,Kolshet Road,2,0,1,1,1,1,1,0,1,0,1,0,1,0,0
1464,10300000,1050,Kolshet Road,2,0,1,1,1,1,1,0,1,0,1,0,1,0,0
1465,31000000,1300,Vasant Vihar,4,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1466,65000000,2450,Andheri West,4,0,1,1,1,1,1,1,1,0,1,1,1,1,1
1467,16299999,1063,Thakur Village,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1468,23500000,1050,Thakur Village,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1469,24500000,1300,Samata nagar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1470,20000000,1250,Thakur Village,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1471,25000000,1350,4 Bunglows,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1472,25000000,1357,Thakur Village,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1473,15500000,1100,Thakur Village,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1474,11000000,585,Borivali East,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1475,10500000,780,Thakur complex,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1476,16500000,1050,Borivali East,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1477,26500000,1830,Thakur Village,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1478,17200000,1100,Thakur complex,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1479,10000000,650,Thakur Village,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1480,23000000,1360,Thakur Village,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1481,21000000,1050,Samata nagar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1482,23500000,1100,Samata nagar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1483,6050000,1246,Panvel,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1484,4800000,695,Roadpali,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1485,14500000,950,Wadi Bandar,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0
1486,16800000,764,Kandivali East,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0
1487,12000000,950,Kapurbawadi,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1488,8500000,594,Majiwada,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1489,7200000,508,Vasant Vihar,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1490,6500000,675,Thane Belapur Road Kalwa,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1491,5300000,560,Thane Belapur Road Kalwa,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1492,10800000,653,mumbai,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
1493,11100000,550,Suburbs Mumbai,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
1494,8000000,1375,Thane,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0
1495,2800000,400,Mira Road and Beyond,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
1496,6800000,890,Mira Road and Beyond,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1497,3300000,530,Mumbai Central,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1498,4100000,590,Mira Road and Beyond,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
1499,6500000,940,Mira Road and Beyond,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0
1500,7600000,1760,Mira Road and Beyond,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0
1501,6400000,1180,Mira Road and Beyond,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0
